GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Native,Margin of Error; Total: - Native,Estimate; Total: - Foreign-Born,Margin of Error; Total: - Foreign-Born
0500000US06039,06039,"Madera County, California",,$*****,,,,
0500000US06041,06041,"Marin County, California",,$*****,,,,
0500000US06043,06043,"Mariposa County, California",,$*****,,,,
0500000US06045,06045,"Mendocino County, California",,$*****,,,,
0500000US06047,06047,"Merced County, California",,$*****,,,,
0500000US06049,06049,"Modoc County, California",,$*****,,,,
0500000US06051,06051,"Mono County, California",,$*****,,,,
0500000US06053,06053,"Monterey County, California",,$*****,,,,
0500000US06055,06055,"Napa County, California",,$*****,,,,
0500000US06057,06057,"Nevada County, California",,$*****,,,,
0500000US06059,06059,"Orange County, California",,$*****,,,,
0500000US06061,06061,"Placer County, California",,$*****,,,,
0500000US06063,06063,"Plumas County, California",,$*****,,,,
0500000US06065,06065,"Riverside County, California",,$*****,,,,
0500000US06067,06067,"Sacramento County, California",,$*****,,,,
0500000US06069,06069,"San Benito County, California",,$*****,,,,
0500000US06071,06071,"San Bernardino County, California",,$*****,,,,
0500000US06073,06073,"San Diego County, California",,$*****,,,,
0500000US06075,06075,"San Francisco County, California",,$*****,,,,
0500000US06077,06077,"San Joaquin County, California",,$*****,,,,
0500000US06079,06079,"San Luis Obispo County, California",,$*****,,,,
0500000US06081,06081,"San Mateo County, California",,$*****,,,,
0500000US06083,06083,"Santa Barbara County, California",,$*****,,,,
0500000US06085,06085,"Santa Clara County, California",,$*****,,,,
0500000US06087,06087,"Santa Cruz County, California",,$*****,,,,
0500000US06089,06089,"Shasta County, California",,$*****,,,,
0500000US06093,06093,"Siskiyou County, California",,$*****,,,,
0500000US06095,06095,"Solano County, California",,$*****,,,,
0500000US06097,06097,"Sonoma County, California",,$*****,,,,
0500000US06099,06099,"Stanislaus County, California",,$*****,,,,
0500000US06101,06101,"Sutter County, California",,$*****,,,,
0500000US06103,06103,"Tehama County, California",,$*****,,,,
0500000US06105,06105,"Trinity County, California",,$*****,,,,
0500000US06107,06107,"Tulare County, California",,$*****,,,,
0500000US06109,06109,"Tuolumne County, California",,$*****,,,,
0500000US06111,06111,"Ventura County, California",,$*****,,,,
0500000US06113,06113,"Yolo County, California",,$*****,,,,
0500000US06115,06115,"Yuba County, California",,$*****,,,,
0500000US08001,08001,"Adams County, Colorado",,$*****,,,,
0500000US08003,08003,"Alamosa County, Colorado",,$*****,,,,
0500000US08005,08005,"Arapahoe County, Colorado",,$*****,,,,
0500000US08007,08007,"Archuleta County, Colorado",,$*****,,,,
0500000US08009,08009,"Baca County, Colorado",,$*****,,,,
0500000US08011,08011,"Bent County, Colorado",,$*****,,,,
0500000US08013,08013,"Boulder County, Colorado",,$*****,,,,
0500000US08014,08014,"Broomfield County, Colorado",,$*****,,,,
0500000US08015,08015,"Chaffee County, Colorado",,$*****,,,,
0500000US08019,08019,"Clear Creek County, Colorado",,$*****,,,,
0500000US08021,08021,"Conejos County, Colorado",,$*****,,,,
0500000US08023,08023,"Costilla County, Colorado",,$*****,,,,
0500000US08025,08025,"Crowley County, Colorado",,$*****,,,,
0500000US08027,08027,"Custer County, Colorado",,$*****,,,,
0500000US08029,08029,"Delta County, Colorado",,$*****,,,,
0500000US08031,08031,"Denver County, Colorado",,$*****,,,,
0500000US08035,08035,"Douglas County, Colorado",,$*****,,,,
0500000US08037,08037,"Eagle County, Colorado",,$*****,,,,
0500000US08039,08039,"Elbert County, Colorado",,$*****,,,,
0500000US08041,08041,"El Paso County, Colorado",,$*****,,,,
0500000US08043,08043,"Fremont County, Colorado",,$*****,,,,
