Artist,Album,Title,Lyrics
Taylor Swift,Midnights (3am Edition),Maroon,And how the blood rushed into my cheeks
Taylor Swift,Midnights (3am Edition),Maroon,"So scarlet, it was (Maroon)"
Taylor Swift,Midnights (3am Edition),Maroon,The mark they saw on my collarbone
Taylor Swift,Midnights (3am Edition),Maroon,The rust that grew between telephones
Taylor Swift,Midnights (3am Edition),Maroon,The lips I used to call home
Taylor Swift,Midnights (3am Edition),Maroon,"So scarlet, it was maroon"
Taylor Swift,Midnights (3am Edition),Maroon,And I wake with your memory over me
Taylor Swift,Midnights (3am Edition),Maroon,"That's a real fucking legacy, legacy (It was maroon)"
Taylor Swift,Midnights (3am Edition),Maroon,And I wake with your memory over me
Taylor Swift,Midnights (3am Edition),Maroon,That's a real fucking legacy to leave
Taylor Swift,Midnights (3am Edition),Maroon,The burgundy on my t-shirt
Taylor Swift,Midnights (3am Edition),Maroon,When you splashed your wine into me
Taylor Swift,Midnights (3am Edition),Maroon,And how the blood rushed into my cheeks
Taylor Swift,Midnights (3am Edition),Maroon,"So scarlet, it was maroon"
Taylor Swift,Midnights (3am Edition),Maroon,The mark they saw on my collarbone
Taylor Swift,Midnights (3am Edition),Maroon,The rust that grew between telephones
Taylor Swift,Midnights (3am Edition),Maroon,The lips I used to call home
Taylor Swift,Midnights (3am Edition),Maroon,"So scarlet, it was maroon"
Taylor Swift,Midnights (3am Edition),Maroon,It was maroon
Taylor Swift,Midnights (3am Edition),Maroon,It was maroon
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"One night, a few moons ago"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),I saw flecks of what could've been lights
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),But it might just have been you
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Passing by unbeknownst to me
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Life is emotionally abusive
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),And time can't stop me quite like you did
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"And my flight was awful, thanks for asking"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"I'm unglued, thanks to you"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),And it's like snow at the beach
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"Weird, but fuckin' beautiful"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Flying in a dream
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Stars by the pocketful
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),You wanting me
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Tonight feels impossible
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),But it's comin' down
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"No sound, it's all around"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Like snow on the beach
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Like snow on the beach
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Like snow on the beach
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"Like snow, ah"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),This scene feels like what I once saw on a screen
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"I searched ""aurora borealis green"""
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),I've never seen someone lit from within
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Blurring out my periphery
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),My smile is like I won a contest
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),And to hide that would be so dishonest
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),And it's fine to fake it 'til you make it
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"'Til you do, 'til it's true"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Now it's like snow at the beach
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"Weird, but fuckin' beautiful"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Flying in a dream
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Stars by the pocketful
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),You wanting me
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Tonight feels impossible
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),But it's comin' down
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"No sound, it's all around"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Like snow on the beach
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Like snow on the beach
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Like snow on the beach
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"Like snow, ah"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"I (I) can't (Can't) speak, afraid to jinx it"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),I (I) don't (Don't) even dare to wish it
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),But your eyes are flying saucers from another planet
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Now I'm all for you like Janet
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Can this be a real thing? Can it?
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Are we falling like snow at the beach? (Snow at the beach)
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"Weird, but fuckin' beautiful"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Flying in a dream (Flying in a dream)
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Stars by the pocketful
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),You wanting me (You wanting me)
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Tonight feels impossible
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),But it's comin' down
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"No sound, it's all around"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Like snow on the beach (Snow on the beach)
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Like snow on the beach (Flying in a dream)
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Like snow on the beach (You wanting me)
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"Like snow, ah"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),But it's comin' down
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"No sound, it's all around"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Like snow on the beach
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"(It's comin' down, it's comin' down)"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"(It's comin' down, it's comin' down)"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),Like snow on the beach
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"(It's comin' down, it's comin' down)"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"(It's comin' down, it's comin' down)"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"(It's comin' down, it's comin' down)"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"(It's comin' down, it's comin' down)"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"(It's comin' down, it's comin' down)"
Taylor Swift,Midnights (3am Edition),Snow On the Beach (Ft. Lana Del Rey),"(It's comin' down, it's comin' down)"
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid","Summer went away, still, the yearning stays"
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",I play it cool with the best of them
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid","I wait patiently, he's gonna notice me"
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid","It's okay, we're the best of friends"
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",Anyway
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid","I hear it in your voice, you're smoking with your boys"
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",I touch my phone as if it's your face
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid","I didn't choose this town, I dream of getting out"
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",There's just one who could make me stay
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",All my days
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",From sprinkler splashes to fireplace ashes
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",I waited ages to see you there
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",I search the party of better bodies
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",Just to learn that you never cared
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid","You're on your own, kid"
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",You always have been
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid","I see the great escape, so long, Daisy May"
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid","I picked the petals, he loves me not"
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid","Something different bloomed, writing in my room"
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",I play my songs in the parking lot
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",I'll run away
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",From sprinkler splashes to fireplace ashes
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",I called a taxi to take me there
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",I search the party of better bodies
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",Just to learn that my dreams aren't rare
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid","You're on your own, kid"
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",You always have been
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",From sprinkler splashes to fireplace ashes
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid","I gave my blood, sweat, and tears for this"
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",I hosted parties and starved my body
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",Like I'd be saved by a perfect kiss
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid","The jokes weren't funny, I took the money"
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",My friends from home don't know what to say
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",I looked around in a blood-soaked gown
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",And I saw something they can't take away
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",'Cause there were pages turned with the bridges burned
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",Everything you lose is a step you take
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid","So, make the friendship bracelets, take the moment and taste it"
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",You've got no reason to be afraid
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid","You're on your own, kid"
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid","Yeah, you can face this"
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid","You're on your own, kid"
Taylor Swift,Midnights (3am Edition),"You’re On Your Own, Kid",You always have been
Taylor Swift,Midnights (3am Edition),Midnight Rain,Rain
Taylor Swift,Midnights (3am Edition),Midnight Rain,"He wanted it comfortable, I wanted that pain"
Taylor Swift,Midnights (3am Edition),Midnight Rain,"He wanted a bride, I was making my own name"
Taylor Swift,Midnights (3am Edition),Midnight Rain,"Chasing that fame, he stayed the same"
Taylor Swift,Midnights (3am Edition),Midnight Rain,All of me changed like midnight
Taylor Swift,Midnights (3am Edition),Midnight Rain,My town was a wasteland
Taylor Swift,Midnights (3am Edition),Midnight Rain,"Full of cages, full of fences"
Taylor Swift,Midnights (3am Edition),Midnight Rain,Pageant queens and big pretenders
Taylor Swift,Midnights (3am Edition),Midnight Rain,"But for some, it was paradise"
Taylor Swift,Midnights (3am Edition),Midnight Rain,My boy was a montage
Taylor Swift,Midnights (3am Edition),Midnight Rain,"A slow-motion, love potion"
Taylor Swift,Midnights (3am Edition),Midnight Rain,Jumping off things in the ocean
Taylor Swift,Midnights (3am Edition),Midnight Rain,I broke his heart 'cause he was nice
Taylor Swift,Midnights (3am Edition),Midnight Rain,"He was sunshine, I was midnight rain"
Taylor Swift,Midnights (3am Edition),Midnight Rain,"He wanted it comfortable, I wanted that pain"
Taylor Swift,Midnights (3am Edition),Midnight Rain,"He wanted a bride, I was making my own name"
Taylor Swift,Midnights (3am Edition),Midnight Rain,"Chasing that fame, he stayed the same"
Taylor Swift,Midnights (3am Edition),Midnight Rain,All of me changed like midnight
Taylor Swift,Midnights (3am Edition),Midnight Rain,It came like a postcard
Taylor Swift,Midnights (3am Edition),Midnight Rain,Picture perfect shiny family
Taylor Swift,Midnights (3am Edition),Midnight Rain,Holiday peppermint candy
Taylor Swift,Midnights (3am Edition),Midnight Rain,"But for him, it's every day"
Taylor Swift,Midnights (3am Edition),Midnight Rain,So I peered through a window
Taylor Swift,Midnights (3am Edition),Midnight Rain,"A deep portal, time travel"
Taylor Swift,Midnights (3am Edition),Midnight Rain,All the love we unravel
Taylor Swift,Midnights (3am Edition),Midnight Rain,And the life I gave away
Taylor Swift,Midnights (3am Edition),Midnight Rain,"'Cause he was sunshine, I was midnight rain"
Taylor Swift,Midnights (3am Edition),Midnight Rain,"He wanted it comfortable, I wanted that pain"
Taylor Swift,Midnights (3am Edition),Midnight Rain,"He wanted a bride, I was making my own name"
Taylor Swift,Midnights (3am Edition),Midnight Rain,"Chasing that fame, he stayed the same"
Taylor Swift,Midnights (3am Edition),Midnight Rain,All of me changed like midnight rain
Taylor Swift,Midnights (3am Edition),Midnight Rain,"He wanted it comfortable, I wanted that pain"
Taylor Swift,Midnights (3am Edition),Midnight Rain,"He wanted a bride, I was making my own name"
Taylor Swift,Midnights (3am Edition),Midnight Rain,"Chasing that fame, he stayed the same"
Taylor Swift,Midnights (3am Edition),Midnight Rain,All of me changed like midnight
Taylor Swift,Midnights (3am Edition),Midnight Rain,I guess sometimes we all get
Taylor Swift,Midnights (3am Edition),Midnight Rain,"Just what we wanted, just what we wanted"
Taylor Swift,Midnights (3am Edition),Midnight Rain,And he never thinks of me
Taylor Swift,Midnights (3am Edition),Midnight Rain,Except for when I'm on TV
Taylor Swift,Midnights (3am Edition),Midnight Rain,I guess sometimes we all get
Taylor Swift,Midnights (3am Edition),Midnight Rain,"Some kind of haunted, some kind of haunted"
Taylor Swift,Midnights (3am Edition),Midnight Rain,And I never think of him
Taylor Swift,Midnights (3am Edition),Midnight Rain,Except on midnights like this
Taylor Swift,Midnights (3am Edition),Midnight Rain,"(Midnights like this, midnights like this)"
Taylor Swift,Midnights (3am Edition),Question...?,I remember
Taylor Swift,Midnights (3am Edition),Question...?,"Good girl, sad boy"
Taylor Swift,Midnights (3am Edition),Question...?,"Big city, wrong choices"
Taylor Swift,Midnights (3am Edition),Question...?,We had one thing goin' on
Taylor Swift,Midnights (3am Edition),Question...?,I swear that it was somethin'
Taylor Swift,Midnights (3am Edition),Question...?,'Cause I don't remember who I was
Taylor Swift,Midnights (3am Edition),Question...?,Before you painted all my nights
Taylor Swift,Midnights (3am Edition),Question...?,A color I've searched for since
Taylor Swift,Midnights (3am Edition),Question...?,But one thing after another
Taylor Swift,Midnights (3am Edition),Question...?,"Fuckin' situations, circumstances"
Taylor Swift,Midnights (3am Edition),Question...?,Miscommunications and I
Taylor Swift,Midnights (3am Edition),Question...?,"Have to say, by the way"
Taylor Swift,Midnights (3am Edition),Question...?,I just may like some explanations
Taylor Swift,Midnights (3am Edition),Question...?,Can I ask you a question?
Taylor Swift,Midnights (3am Edition),Question...?,Did you ever have someone kiss you in a crowded room
Taylor Swift,Midnights (3am Edition),Question...?,And every single one of your friends was makin' fun of you
Taylor Swift,Midnights (3am Edition),Question...?,"But fifteen seconds later, thеy were clappin' too?"
Taylor Swift,Midnights (3am Edition),Question...?,Then what did you do?
Taylor Swift,Midnights (3am Edition),Question...?,Did you lеave her house in the middle of the night? Oh
Taylor Swift,Midnights (3am Edition),Question...?,"Did you wish you'd put up more of a fight, oh"
Taylor Swift,Midnights (3am Edition),Question...?,When she said it was too much?
Taylor Swift,Midnights (3am Edition),Question...?,Do you wish you could still touch her?
Taylor Swift,Midnights (3am Edition),Question...?,It's just a question
Taylor Swift,Midnights (3am Edition),Question...?,"Half-moon eyes, bad surprise"
Taylor Swift,Midnights (3am Edition),Question...?,Did you realize out of time?
Taylor Swift,Midnights (3am Edition),Question...?,She was on your mind with some dickhead guy
Taylor Swift,Midnights (3am Edition),Question...?,That you saw that night
Taylor Swift,Midnights (3am Edition),Question...?,But you were on somethin'
Taylor Swift,Midnights (3am Edition),Question...?,It was one drink after another
Taylor Swift,Midnights (3am Edition),Question...?,Fuckin' politics and gender roles
Taylor Swift,Midnights (3am Edition),Question...?,And you're not sure and I don't know
Taylor Swift,Midnights (3am Edition),Question...?,Got swept away in the grey
Taylor Swift,Midnights (3am Edition),Question...?,I just may like to have a conversation
Taylor Swift,Midnights (3am Edition),Question...?,Can I ask you a question?
Taylor Swift,Midnights (3am Edition),Question...?,Did you ever have someone kiss you in a crowded room
Taylor Swift,Midnights (3am Edition),Question...?,And every single one of your friends was makin' fun of you
Taylor Swift,Midnights (3am Edition),Question...?,"But fifteen seconds later, they were clappin' too?"
Taylor Swift,Midnights (3am Edition),Question...?,Then what did you do?
Taylor Swift,Midnights (3am Edition),Question...?,Did you leave her house in the middle of the night? Oh
Taylor Swift,Midnights (3am Edition),Question...?,"Did you wish you'd put up more of a fight, oh"
Taylor Swift,Midnights (3am Edition),Question...?,When she said it was too much?
Taylor Swift,Midnights (3am Edition),Question...?,Do you wish you could still touch her?
Taylor Swift,Midnights (3am Edition),Question...?,It's just a question
Taylor Swift,Midnights (3am Edition),Question...?,Does it feel like everything's just like
Taylor Swift,Midnights (3am Edition),Question...?,Second best after that meteor strike?
Taylor Swift,Midnights (3am Edition),Question...?,And what's that that I heard? That you're still with her?
Taylor Swift,Midnights (3am Edition),Question...?,"That's nice, I'm sure that's what's suitable"
Taylor Swift,Midnights (3am Edition),Question...?,"And right, but tonight"
Taylor Swift,Midnights (3am Edition),Question...?,Can I ask you a question? (Can I ask you a question?)
Taylor Swift,Midnights (3am Edition),Question...?,Did you ever have someone kiss you in a crowded room (In a crowded room)
Taylor Swift,Midnights (3am Edition),Question...?,And every single one of your friends was makin' fun of you (Makin' fun of you)
Taylor Swift,Midnights (3am Edition),Question...?,"But fifteen seconds later, they were clappin' too?"
Taylor Swift,Midnights (3am Edition),Question...?,Then what did you do? (Do)
Taylor Swift,Midnights (3am Edition),Question...?,Did you leave her house in the middle of the night? Oh
Taylor Swift,Midnights (3am Edition),Question...?,"Did you wish you'd put up more of a fight, oh (More of a fight)"
Taylor Swift,Midnights (3am Edition),Question...?,When she said it was too much?
Taylor Swift,Midnights (3am Edition),Question...?,Do you wish you could still touch her?
Taylor Swift,Midnights (3am Edition),Question...?,It's just a question
Taylor Swift,Midnights (3am Edition),Vigilante Shit,Draw the cat eye sharp enough to kill a man
Taylor Swift,Midnights (3am Edition),Vigilante Shit,"You did some bad things, but I'm the worst of them"
Taylor Swift,Midnights (3am Edition),Vigilante Shit,Sometimes I wonder which one'll be your last lie
Taylor Swift,Midnights (3am Edition),Vigilante Shit,They say looks can kill and I might try
Taylor Swift,Midnights (3am Edition),Vigilante Shit,I don't dress for women
Taylor Swift,Midnights (3am Edition),Vigilante Shit,I don't dress for men
Taylor Swift,Midnights (3am Edition),Vigilante Shit,"Lately, I've been dressin' for revenge"
Taylor Swift,Midnights (3am Edition),Vigilante Shit,"I don't start shit, but I can tell you how it ends"
Taylor Swift,Midnights (3am Edition),Vigilante Shit,"Don't get sad, get even"
Taylor Swift,Midnights (3am Edition),Vigilante Shit,So on the weekends
Taylor Swift,Midnights (3am Edition),Vigilante Shit,I don't dress for friends
Taylor Swift,Midnights (3am Edition),Vigilante Shit,"Lately, I've been dressin' for revenge"
Taylor Swift,Midnights (3am Edition),Vigilante Shit,"She needed cold, hard proof, so I gave her some"
Taylor Swift,Midnights (3am Edition),Vigilante Shit,"She had the envelope, where you think she got it from?"
Taylor Swift,Midnights (3am Edition),Vigilante Shit,"Now she gets the house, gets the kids, gets the pride"
Taylor Swift,Midnights (3am Edition),Vigilante Shit,Picture me thick as thieves with your ex-wife
Taylor Swift,Midnights (3am Edition),Vigilante Shit,And she looks so pretty
Taylor Swift,Midnights (3am Edition),Vigilante Shit,Drivin' in your Benz
Taylor Swift,Midnights (3am Edition),Vigilante Shit,"Lately, she's been dressin' for revenge"
Taylor Swift,Midnights (3am Edition),Vigilante Shit,"She don't start shit, but she can tell you how it ends"
Taylor Swift,Midnights (3am Edition),Vigilante Shit,"Don't get sad, get even"
Taylor Swift,Midnights (3am Edition),Vigilante Shit,So on the weekends
Taylor Swift,Midnights (3am Edition),Vigilante Shit,She don't dress for friends
Taylor Swift,Midnights (3am Edition),Vigilante Shit,"Lately, she's been dressing for revenge"
Taylor Swift,Midnights (3am Edition),Vigilante Shit,Ladies always rise above
Taylor Swift,Midnights (3am Edition),Vigilante Shit,Ladies know what people want
Taylor Swift,Midnights (3am Edition),Vigilante Shit,Someone sweet and kind and fun
Taylor Swift,Midnights (3am Edition),Vigilante Shit,The lady simply had enough
Taylor Swift,Midnights (3am Edition),Vigilante Shit,While he was doin' lines and crossin' all of mine
Taylor Swift,Midnights (3am Edition),Vigilante Shit,Someone told his white-collar crimes to the FBI
Taylor Swift,Midnights (3am Edition),Vigilante Shit,And I don't dress for villains
Taylor Swift,Midnights (3am Edition),Vigilante Shit,Or for innocents
Taylor Swift,Midnights (3am Edition),Vigilante Shit,I'm on my vigilante shit again
Taylor Swift,Midnights (3am Edition),Vigilante Shit,"I don't start shit, but I can tell you how it ends"
Taylor Swift,Midnights (3am Edition),Vigilante Shit,"Don't get sad, get even"
Taylor Swift,Midnights (3am Edition),Vigilante Shit,So on the weekends
Taylor Swift,Midnights (3am Edition),Vigilante Shit,I don't dress for friends
Taylor Swift,Midnights (3am Edition),Vigilante Shit,"Lately, I've been dressin' for revenge"
Taylor Swift,Midnights (3am Edition),Bejeweled,"Baby love, I think I've been a little too kind"
Taylor Swift,Midnights (3am Edition),Bejeweled,Didn't notice you walkin' all over my peace of mind
Taylor Swift,Midnights (3am Edition),Bejeweled,In the shoes I gave you as a present
Taylor Swift,Midnights (3am Edition),Bejeweled,Puttin' someone first only works when you're in their top five
Taylor Swift,Midnights (3am Edition),Bejeweled,"And by the way, I'm goin' out tonight"
Taylor Swift,Midnights (3am Edition),Bejeweled,Best believe I'm still bejeweled
Taylor Swift,Midnights (3am Edition),Bejeweled,When I walk in the room
Taylor Swift,Midnights (3am Edition),Bejeweled,I can still make the whole place shimmer
Taylor Swift,Midnights (3am Edition),Bejeweled,And when I meet the band
Taylor Swift,Midnights (3am Edition),Bejeweled,"They ask, ""Do you have a man?"""
Taylor Swift,Midnights (3am Edition),Bejeweled,"I could still say, ""I don't remember"""
Taylor Swift,Midnights (3am Edition),Bejeweled,Familiarity breeds contempt
Taylor Swift,Midnights (3am Edition),Bejeweled,Don't put mе in the basement
Taylor Swift,Midnights (3am Edition),Bejeweled,Whеn I want the penthouse of your heart
Taylor Swift,Midnights (3am Edition),Bejeweled,Diamonds in my eyes
Taylor Swift,Midnights (3am Edition),Bejeweled,"I polish up real, I polish up real nice"
Taylor Swift,Midnights (3am Edition),Bejeweled,Nice
Taylor Swift,Midnights (3am Edition),Bejeweled,"Baby boy, I think I've been too good of a girl (Too good of a girl)"
Taylor Swift,Midnights (3am Edition),Bejeweled,"Did all the extra credit, then got graded on a curve"
Taylor Swift,Midnights (3am Edition),Bejeweled,I think it's time to teach some lessons
Taylor Swift,Midnights (3am Edition),Bejeweled,"I made you my world (Huh), have you heard? (Huh)"
Taylor Swift,Midnights (3am Edition),Bejeweled,I can reclaim the land
Taylor Swift,Midnights (3am Edition),Bejeweled,And I miss you (Miss you)
Taylor Swift,Midnights (3am Edition),Bejeweled,But I miss sparklin' (Nice)
Taylor Swift,Midnights (3am Edition),Bejeweled,Best believe I'm still bejeweled
Taylor Swift,Midnights (3am Edition),Bejeweled,When I walk in the room
Taylor Swift,Midnights (3am Edition),Bejeweled,I can still make the whole place shimmer
Taylor Swift,Midnights (3am Edition),Bejeweled,And when I meet the band
Taylor Swift,Midnights (3am Edition),Bejeweled,"They ask, ""Do you have a man?"""
Taylor Swift,Midnights (3am Edition),Bejeweled,"I could still say, ""I don't remember"""
Taylor Swift,Midnights (3am Edition),Bejeweled,Familiarity breeds contempt
Taylor Swift,Midnights (3am Edition),Bejeweled,Don't put me in the basement
Taylor Swift,Midnights (3am Edition),Bejeweled,When I want the penthouse of your heart
Taylor Swift,Midnights (3am Edition),Bejeweled,Diamonds in my eyes
Taylor Swift,Midnights (3am Edition),Bejeweled,"I polish up real, I polish up real nice"
Taylor Swift,Midnights (3am Edition),Bejeweled,Nice
Taylor Swift,Midnights (3am Edition),Bejeweled,Sapphire tears on my face
Taylor Swift,Midnights (3am Edition),Bejeweled,Sadness became my whole sky
Taylor Swift,Midnights (3am Edition),Bejeweled,But some guy said my aura's moonstone
Taylor Swift,Midnights (3am Edition),Bejeweled,Just 'cause he was high
Taylor Swift,Midnights (3am Edition),Bejeweled,And we're dancin' all night
Taylor Swift,Midnights (3am Edition),Bejeweled,And you can try to change my mind
Taylor Swift,Midnights (3am Edition),Bejeweled,But you might have to wait in line
Taylor Swift,Midnights (3am Edition),Bejeweled,What's a girl gonna do?
Taylor Swift,Midnights (3am Edition),Bejeweled,A diamond's gotta shine
Taylor Swift,Midnights (3am Edition),Bejeweled,Best believe I'm still bejeweled
Taylor Swift,Midnights (3am Edition),Bejeweled,When I walk in the room
Taylor Swift,Midnights (3am Edition),Bejeweled,I can still make the whole place shimmer (Shimmer)
Taylor Swift,Midnights (3am Edition),Bejeweled,And when I meet the band
Taylor Swift,Midnights (3am Edition),Bejeweled,"They ask, ""Do you have a man?"""
Taylor Swift,Midnights (3am Edition),Bejeweled,"I could still say, ""I don't remember"""
