song_number,song_name,line_num,line,speaker
24,What’d I Miss,59,He grabs my arm and,Jefferson & Ensemble
24,What’d I Miss,60,I respond,Jefferson & Ensemble
24,What’d I Miss,61,“What's goin' on?”,Jefferson & Ensemble
24,What’d I Miss,62,(Aaa-ooo!),Jefferson & Ensemble
24,What’d I Miss,63,"Thomas, we are engaged in a battle for our nation's very soul",Madison
24,What’d I Miss,64,Can you get us out of the mess we're in?,Madison
24,What’d I Miss,65,Aaa-ooo!,Ensemble
24,What’d I Miss,66,Hamilton's new financial plan is nothing less,Madison
24,What’d I Miss,67,Than government control,Madison
24,What’d I Miss,68,I've been fighting for the South alone,Madison
24,What’d I Miss,69,Where have you been?,Madison
24,What’d I Miss,70,Uh...France,Jefferson
24,What’d I Miss,71,Aaa-ooo!,Ensemble
24,What’d I Miss,72,We have to win,Madison
24,What’d I Miss,73,What'd I miss?,Jefferson & Ensemble
24,What’d I Miss,74,Wha? Wha? What'd I miss?,Jefferson & Ensemble
24,What’d I Miss,75,What'd I miss?,Jefferson & Ensemble
24,What’d I Miss,76,I've come home to this?,Jefferson & Ensemble
24,What’d I Miss,77,Headfirst into a political abyss!,Jefferson & Ensemble
24,What’d I Miss,78,"Headfirst, into the abyss!",Jefferson & Ensemble
24,What’d I Miss,79,I have my first cabinet meeting today,Jefferson & Ensemble
24,What’d I Miss,80,Chik-a-pow!,Jefferson & Ensemble
24,What’d I Miss,81,I guess I better think of something to say,Jefferson & Ensemble
24,What’d I Miss,82,I'm already on my way (On my way),Jefferson & Ensemble
24,What’d I Miss,83,Let's get to the bottom of this… (What did I miss?),Jefferson & Ensemble
24,What’d I Miss,84,Ahhh ah!,Jefferson & Ensemble
24,What’d I Miss,85,"Mr. Jefferson, welcome home",Washington
24,What’d I Miss,86,Mr. Jefferson? Alexander Hamilton,Hamilton
24,What’d I Miss,87,"Mr. Jefferson, welcome home",Washington And Ensemble
24,What’d I Miss,88,"Mr. Jefferson, welcome home",Company
24,What’d I Miss,89,"Sir, you've been off in Paris for so long!",Company
24,What’d I Miss,90,So what did I miss?,Jefferson
25,Cabinet Battle #1,1,"Ladies and gentlemen, you coulda been anywhere in the world tonight, but you're here with us in New York City. Are you ready for a cabinet meeting???",Washington
25,Cabinet Battle #1,2,"The issue on the table: Secretary Hamilton's plan to assume state debt and establish a national bank. Secretary Jefferson, you have the floor, sir",Washington
25,Cabinet Battle #1,3,"‘Life, liberty and the pursuit of happiness.'",Jefferson
25,Cabinet Battle #1,4,We fought for these ideals; we shouldn't settle for less,Jefferson
25,Cabinet Battle #1,5,"These are wise words, enterprising men quote ‘em",Jefferson
25,Cabinet Battle #1,6,"Don't act surprised, you guys, cuz I wrote ‘em",Jefferson
25,Cabinet Battle #1,7,Oww,Jefferson/Madison
25,Cabinet Battle #1,8,But Hamilton forgets,Jefferson
25,Cabinet Battle #1,9,His plan would have the government assume state's debts,Jefferson
25,Cabinet Battle #1,10,"Now, place your bets as to who that benefits:",Jefferson
25,Cabinet Battle #1,11,The very seat of government where Hamilton sits,Jefferson
25,Cabinet Battle #1,12,Not true!,Hamilton
25,Cabinet Battle #1,13,"Ooh, if the shoe fits, wear it",Jefferson
25,Cabinet Battle #1,14,If New York's in debt—,Jefferson
25,Cabinet Battle #1,15,"Why should Virginia bear it? Uh! Our debts are paid, I'm afraid",Jefferson
25,Cabinet Battle #1,16,Don't tax the South cuz we got it made in the shade,Jefferson
25,Cabinet Battle #1,17,"In Virginia, we plant seeds in the ground",Jefferson
25,Cabinet Battle #1,18,We create. You just wanna move our money around,Jefferson
25,Cabinet Battle #1,19,This financial plan is an outrageous demand,Jefferson
25,Cabinet Battle #1,20,And it's too many damn pages for any man to understand,Jefferson
25,Cabinet Battle #1,21,Stand with me in the land of the free,Jefferson
25,Cabinet Battle #1,22,And pray to God we never see Hamilton's candidacy,Jefferson
25,Cabinet Battle #1,23,"Look, when Britain taxed our tea, we got frisky",Jefferson
25,Cabinet Battle #1,24,Imagine what gon' happen when you try to tax our whisky,Jefferson
25,Cabinet Battle #1,25,"Thank you, Secretary Jefferson",Washington & Crowd
25,Cabinet Battle #1,26,That's my alcohol!,Washington & Crowd
25,Cabinet Battle #1,27,"Secretary Hamilton, your response",Washington & Crowd
25,Cabinet Battle #1,28,Thomas. That was a real nice declaration,Hamilton
25,Cabinet Battle #1,29,"Welcome to the present, we're running a real nation",Hamilton
25,Cabinet Battle #1,30,"Would you like to join us, or stay mellow",Hamilton
25,Cabinet Battle #1,31,Doin' whatever the hell it is you do in Monticello?,Hamilton
25,Cabinet Battle #1,32,"If we assume the debts, the union gets",Hamilton
25,Cabinet Battle #1,33,"A new line of credit, a financial diuretic",Hamilton
25,Cabinet Battle #1,34,How do you not get it? If we're aggressive and competitive,Hamilton
25,Cabinet Battle #1,35,The union gets a boost. You'd rather give it a sedative?,Hamilton
25,Cabinet Battle #1,36,A civics lesson from a slaver. Hey neighbor,Hamilton
25,Cabinet Battle #1,37,Your debts are paid cuz you don't pay for labor,Hamilton
25,Cabinet Battle #1,38,“We plant seeds in the South. We create.”,Hamilton
25,Cabinet Battle #1,39,"Yeah, keep ranting",Hamilton
25,Cabinet Battle #1,40,We know who's really doing the planting,Hamilton
25,Cabinet Battle #1,41,"And another thing, Mr. Age of Enlightenment",Hamilton
25,Cabinet Battle #1,42,"Don't lecture me about the war, you didn't fight in it",Hamilton
25,Cabinet Battle #1,43,"You think I'm frightened of you, man?",Hamilton
25,Cabinet Battle #1,44,We almost died in the trench,Hamilton
25,Cabinet Battle #1,45,While you were off getting high with the French,Hamilton
25,Cabinet Battle #1,46,"Thomas Jefferson, always hesitant with the President",Hamilton
25,Cabinet Battle #1,47,Reticent—there isn't a plan he doesn't jettison,Hamilton
25,Cabinet Battle #1,48,"Madison, you're mad as a hatter, son, take your medicine",Hamilton
25,Cabinet Battle #1,49,"Damn, you're in worse shape than the national debt is in",Hamilton
25,Cabinet Battle #1,50,Sittin' there useless as two shits,Hamilton
25,Cabinet Battle #1,51,"Hey, turn around, bend over, I'll show you",Hamilton
25,Cabinet Battle #1,52,Where my shoe fits,Hamilton
25,Cabinet Battle #1,53,"Excuse me? Madison, Jefferson, take a walk! Hamilton, take a walk! We'll reconvene after a brief recess. Hamilton!",Washington
25,Cabinet Battle #1,54,Sir!,Hamilton
25,Cabinet Battle #1,55,A word,Washington
25,Cabinet Battle #1,56,You don't have the votes,Madison
25,Cabinet Battle #1,57,You don't have the votes,Jefferson/Madison
25,Cabinet Battle #1,58,Aha-ha-ha ha!,Jefferson
25,Cabinet Battle #1,59,You're gonna need congressional approval and you don't have the votes,Jefferson/Madison
25,Cabinet Battle #1,60,Such a blunder sometimes it makes me wonder why I even bring the thunder,Jefferson
25,Cabinet Battle #1,61,Why he even brings the thunder…,Madison
25,Cabinet Battle #1,62,You wanna pull yourself together?,Washington
25,Cabinet Battle #1,63,"I'm sorry, these Virginians are birds of a feather",Hamilton
25,Cabinet Battle #1,64,"Young man, I'm from Virginia, so watch your mouth",Washington
25,Cabinet Battle #1,65,So we let Congress get held hostage by the South?,Hamilton
25,Cabinet Battle #1,66,You need the votes,Washington
25,Cabinet Battle #1,67,"No, we need bold strokes. We need this plan",Hamilton
25,Cabinet Battle #1,68,"No, you need to convince more folks",Washington
25,Cabinet Battle #1,69,"James Madison won't talk to me, that's a nonstarter",Hamilton
25,Cabinet Battle #1,70,"Winning was easy, young man. Governing's harder",Washington
25,Cabinet Battle #1,71,They're being intransigent,Hamilton
25,Cabinet Battle #1,72,You have to find a compromise,Washington
25,Cabinet Battle #1,73,"But they don't have a plan, they just hate mine!",Hamilton
25,Cabinet Battle #1,74,Convince them otherwise,Washington
25,Cabinet Battle #1,75,What happens if I don't get congressional approval?,Hamilton
25,Cabinet Battle #1,76,I imagine they'll call for your removal,Washington
25,Cabinet Battle #1,77,Sir—,Hamilton
25,Cabinet Battle #1,78,"Figure it out, Alexander. That's an order from your commander",Washington
26,Take a Break,1,Un deux trois quatre,Eliza & Philip
26,Take a Break,2,Cinq six sept huit neuf (Un deux trois quatre),Eliza & Philip
26,Take a Break,3,Cinq six sept huit neuf,Eliza & Philip
26,Take a Break,4,Good! Un deux trois quatre,Eliza & Philip
26,Take a Break,5,Cinq six sept huit neuf (Un deux trois quatre),Eliza & Philip
26,Take a Break,6,Cinq six sept huit neuf,Eliza & Philip
26,Take a Break,7,Sept huit neuf—,Eliza & Philip
26,Take a Break,8,Sept huit neuf—,Eliza & Philip
26,Take a Break,9,Sept huit neuf—,Eliza & Philip
26,Take a Break,10,Sept huit neuf—,Eliza & Philip
26,Take a Break,11,One two three four five six seven eight nine!,Eliza And Philip
26,Take a Break,12,"My dearest, Angelica",Hamilton
26,Take a Break,13,“Tomorrow and tomorrow and tomorrow,Hamilton
26,Take a Break,14,Creeps in this petty pace from day to day”,Hamilton
26,Take a Break,15,I trust you'll understand the reference to,Hamilton
26,Take a Break,16,Another Scottish tragedy without my having to name the play,Hamilton
26,Take a Break,17,"They think me Macbeth, and ambition is my folly",Hamilton
26,Take a Break,18,"I'm a polymath, a pain in the ass, a massive pain",Hamilton
26,Take a Break,19,"Madison is Banquo, Jefferson's Macduff",Hamilton
26,Take a Break,20,And Birnam Wood is Congress on its way to Dunsinane,Hamilton
26,Take a Break,21,"And there you are, an ocean away",Hamilton/Angelica
26,Take a Break,22,Do you have to live an ocean away?,Hamilton/Angelica
26,Take a Break,23,Thoughts of you subside,Hamilton/Angelica
26,Take a Break,24,Then I get another letter,Hamilton/Angelica
26,Take a Break,25,I cannot put the notion away…,Hamilton/Angelica
26,Take a Break,26,Take a break,Eliza
26,Take a Break,27,I am on my way,Hamilton
26,Take a Break,28,There's a little surprise before supper,Eliza
26,Take a Break,29,And it cannot wait,Eliza
26,Take a Break,30,"I'll be there in just a minute, save my plate",Hamilton
26,Take a Break,31,Alexander—,Eliza
26,Take a Break,32,"Okay, okay—",Hamilton
26,Take a Break,33,Your son is nine years old today,Eliza
26,Take a Break,34,And he has something that he'd like to say,Eliza
26,Take a Break,35,He's been practicing all day,Eliza
26,Take a Break,36,"Philip, take it away—",Eliza
26,Take a Break,37,"Daddy, daddy, look—",Philip & Hamilton
26,Take a Break,38,My name is Philip,Philip & Hamilton
26,Take a Break,39,I am a poet,Philip & Hamilton
26,Take a Break,40,I wrote this poem just,Philip & Hamilton
26,Take a Break,41,To show it,Philip & Hamilton
26,Take a Break,42,And I just turned nine,Philip & Hamilton
26,Take a Break,43,You can write rhymes,Philip & Hamilton
26,Take a Break,44,But you can't write mine,Philip & Hamilton
26,Take a Break,45,What!,Philip & Hamilton
26,Take a Break,46,I practice French,Philip & Hamilton
26,Take a Break,47,And play piano with my mother (Uh-huh!),Philip & Hamilton
26,Take a Break,48,I have a sister,Philip & Hamilton
26,Take a Break,49,But I want a little brother (Okay!),Philip & Hamilton
26,Take a Break,50,My daddy's trying to start America's bank,Philip & Hamilton
26,Take a Break,51,Un deux trois quatre cinq! (Bravo!),Philip & Hamilton
26,Take a Break,52,Take a break,Eliza
26,Take a Break,53,"Hey, our kid is pretty great",Hamilton
26,Take a Break,54,Run away with us for the summer,Eliza
26,Take a Break,55,Let's go upstate,Eliza
26,Take a Break,56,"Eliza, I've got so much on my plate",Hamilton
26,Take a Break,57,We can all go stay with my father,Eliza
26,Take a Break,58,There's a lake I know…,Eliza
26,Take a Break,59,I know,Hamilton
26,Take a Break,60,In a nearby park,Eliza
26,Take a Break,61,I'd love to go,Hamilton
26,Take a Break,62,You and I can go when the night gets dark…,Eliza
26,Take a Break,63,I will try to get away,Hamilton
26,Take a Break,64,My dearest Alexander,Angelica
26,Take a Break,65,You must get through to Jefferson,Angelica
26,Take a Break,66,Sit down with him and compromise,Angelica
26,Take a Break,67,Don't stop ‘til you agree,Angelica
26,Take a Break,68,Your fav'rite older sister,Angelica
26,Take a Break,69,"Angelica, reminds you",Angelica
26,Take a Break,70,There's someone in your corner all the way across the sea,Angelica
26,Take a Break,71,In a letter I received from you two weeks ago,Angelica
26,Take a Break,72,I noticed a comma in the middle of a phrase,Angelica
26,Take a Break,73,It changed the meaning. Did you intend this?,Angelica
26,Take a Break,74,One stroke and you've consumed my waking days,Angelica
26,Take a Break,75,It says:,Angelica
26,Take a Break,76,“My dearest Angelica”,Hamilton/Angelica
26,Take a Break,77,With a comma after “dearest.” You've written,Angelica
26,Take a Break,78,"“My dearest, Angelica.”",Hamilton And Angelica
26,Take a Break,79,"Anyway, all this to say",Angelica
26,Take a Break,80,I'm coming home this summer,Angelica
26,Take a Break,81,At my sister's invitation,Angelica
26,Take a Break,82,I'll be there with your fam'ly,Angelica
26,Take a Break,83,If you make your way upstate,Angelica
26,Take a Break,84,I know you're very busy,Angelica
26,Take a Break,85,I know your work's important,Angelica
26,Take a Break,86,But I'm crossing the ocean and I just can't wait,Angelica
26,Take a Break,87,You won't be an ocean away,Hamilton And Angelica
26,Take a Break,88,You will only be a moment away…,Hamilton And Angelica
26,Take a Break,89,"Alexander, come downstairs. Angelica's arriving today!",Eliza
26,Take a Break,90,Angelica!,Eliza
26,Take a Break,91,Eliza!,Angelica
26,Take a Break,92,The Schuyler sisters!,Hamilton
26,Take a Break,93,Alexander,Angelica
26,Take a Break,94,Hi,Hamilton
26,Take a Break,95,It's good to see your face,Angelica
26,Take a Break,96,"Angelica, tell this man John Adams spends the summer with his family",Eliza
26,Take a Break,97,"Angelica, tell my wife John Adams doesn't have a real job anyway",Hamilton
26,Take a Break,98,…you're not joining us? Wait,Angelica
26,Take a Break,99,I'm afraid I cannot join you upstate,Hamilton
26,Take a Break,100,"Alexander, I came all this way",Angelica
26,Take a Break,101,She came all this way—,Eliza
26,Take a Break,102,All this way—,Angelica
26,Take a Break,103,Take a break,Eliza And Angelica
26,Take a Break,104,You know I have to get my plan through Congress,Hamilton
26,Take a Break,105,Run away with us for the summer,Eliza And Angelica
26,Take a Break,106,Let's go upstate,Eliza And Angelica
26,Take a Break,107,I lose my job if we don't get this plan through Congress,Hamilton
26,Take a Break,108,We can all go stay with our father,Eliza And Angelica
26,Take a Break,109,There's a lake I know,Eliza & Angelica
26,Take a Break,110,I know I'll miss your face—,Eliza & Angelica
26,Take a Break,111,In a nearby park,Eliza & Angelica
26,Take a Break,112,Screw your courage to the sticking place—,Eliza & Angelica
26,Take a Break,113,You and I can go,Eliza & Angelica
26,Take a Break,114,Eliza's right—,Eliza & Angelica
26,Take a Break,115,Take a break and get away— (Take a break),Eliza & Angelica
26,Take a Break,116,Run away with us for the summer—,Eliza & Angelica
26,Take a Break,117,Let's go upstate (Let's go upstate),Eliza & Angelica
26,Take a Break,118,Where we can stay,Eliza & Angelica
26,Take a Break,119,We can all go stay with our father,Eliza & Angelica
26,Take a Break,120,If you take your time—,Eliza & Angelica
26,Take a Break,121,"Look around, look around",Eliza & Angelica
26,Take a Break,122,At how lucky we are to be alive right now— (You will make your mark),Eliza & Angelica
26,Take a Break,123,Close your eyes and dream—,Eliza & Angelica
26,Take a Break,124,We can go—,Eliza & Angelica
26,Take a Break,125,When the night gets dark (When the night gets dark),Eliza & Angelica
26,Take a Break,126,Take a break (Take a break),Eliza & Angelica
26,Take a Break,127,I have to get my plan through Congress,Hamilton
26,Take a Break,128,I can't stop until I get this plan through Congress,Hamilton
27,Say No to This,1,There's nothing like summer in the city,Burr
27,Say No to This,2,Someone under stress meets someone looking pretty,Burr
27,Say No to This,3,"There's trouble in the air, you can smell it",Burr
27,Say No to This,4,And Alexander's by himself. I'll let him tell it,Burr
27,Say No to This,5,I hadn't slept in a week,Hamilton
27,Say No to This,6,"I was weak, I was awake",Hamilton
27,Say No to This,7,You never seen a bastard orphan,Hamilton
27,Say No to This,8,More in need of a break,Hamilton
27,Say No to This,9,Longing for Angelica,Hamilton
27,Say No to This,10,Missing my wife,Hamilton
27,Say No to This,11,"That's when Miss Maria Reynolds walked into my life, she said:",Hamilton
27,Say No to This,12,I know you are a man of honor,Maria
27,Say No to This,13,I'm so sorry to bother you at home,Maria
27,Say No to This,14,"But I don't know where to go, and I came here all alone…",Maria
27,Say No to This,15,She said:,Hamilton
27,Say No to This,16,My husband's doin' me wrong,Maria
27,Say No to This,17,"Beatin' me, cheatin' me, mistreatin' me...",Maria
27,Say No to This,18,Suddenly he's up and gone,Maria
27,Say No to This,19,I don't have the means to go on,Maria
27,Say No to This,20,"So I offered her a loan, I offered to walk her home, she said",Hamilton
27,Say No to This,21,"You're too kind, sir",Maria
27,Say No to This,22,I gave her thirty bucks that I had socked away,Hamilton
27,Say No to This,23,"She lived a block away, she said:",Hamilton
27,Say No to This,24,"This one's mine, sir",Maria
27,Say No to This,25,"Then I said, “well, I should head back home,”",Hamilton
27,Say No to This,26,"She turned red, she led me to her bed",Hamilton
27,Say No to This,27,Let her legs spread and said:,Hamilton
27,Say No to This,28,Stay?,Maria
27,Say No to This,29,Hey…,Hamilton
27,Say No to This,30,Hey…,Maria
27,Say No to This,31,That's when I began to pray:,Hamilton
27,Say No to This,32,"Lord, show me how to",Hamilton
27,Say No to This,33,Say no to this,Hamilton
27,Say No to This,34,I don't know how to,Hamilton
27,Say No to This,35,Say no to this,Hamilton
27,Say No to This,36,"But my God, she looks so helpless",Hamilton
27,Say No to This,37,"And her body's saying, “hell, yes”",Hamilton
27,Say No to This,38,Whoa...,Maria
27,Say No to This,39,"Nooo, show me how to",Hamilton
27,Say No to This,40,Say no to this,Hamilton/Ensemble
27,Say No to This,41,I don't know how to,Hamilton
27,Say No to This,42,Say no to this,Hamilton/Ensemble
27,Say No to This,43,"In my mind, I'm tryin' to go",Hamilton
27,Say No to This,44,Go! Go! Go!,Ensemble
27,Say No to This,45,"Then her mouth is on mine, and I don't say…",Hamilton
27,Say No to This,46,No! No!,Ensemble
27,Say No to This,47,Say no to this!,Ensemble
27,Say No to This,48,No! No!,Ensemble
27,Say No to This,49,Say no to this!,Ensemble
27,Say No to This,50,No! No!,Ensemble
27,Say No to This,51,Say no to this!,Ensemble
27,Say No to This,52,No! No!,Ensemble
27,Say No to This,53,Say no to this!,Ensemble
27,Say No to This,54,I wish I could say that was the last time,Hamilton
27,Say No to This,55,I said that last time. It became a pastime,Hamilton
27,Say No to This,56,A month into this endeavor I received a letter,Hamilton
27,Say No to This,57,"From a Mr. James Reynolds, even better, it said:",Hamilton
27,Say No to This,58,"Dear Sir, I hope this letter finds you in good health",James
27,Say No to This,59,And in a prosperous enough position to put wealth,James
27,Say No to This,60,In the pockets of people like me: down on their luck,James
27,Say No to This,61,"You see, that was my wife who you decided to",James
27,Say No to This,62,Fuuuu—,Hamilton
27,Say No to This,63,Uh-oh! You made the wrong sucker a cuckold,James
27,Say No to This,64,So time to pay the piper for the pants you unbuckled,James
27,Say No to This,65,"And hey, you can keep seein' my whore wife",James
27,Say No to This,66,If the price is right: if not I'm telling your wife,James
27,Say No to This,67,I hid the letter and I raced to her place,Hamilton
27,Say No to This,68,Screamed “How could you?!” in her face,Hamilton
27,Say No to This,69,She said:,Hamilton
27,Say No to This,70,"No, sir!",Maria
27,Say No to This,71,"Half dressed, apologetic. A mess, she looked",Hamilton
27,Say No to This,72,"Pathetic, she cried:",Hamilton
27,Say No to This,73,"Please don't go, sir!",Maria
27,Say No to This,74,So was your whole story a setup?,Hamilton
27,Say No to This,75,I don't know about any letter!,Maria
27,Say No to This,76,Stop crying,Hamilton
27,Say No to This,77,"Goddamnit, get up!",Hamilton
27,Say No to This,78,I didn't know any better,Maria
27,Say No to This,79,I am ruined...,Hamilton
27,Say No to This,80,Please don't leave me with him helpless (I am helpless—how could I do this?),Maria & Hamilton
27,Say No to This,81,Just give him what he wants and you can have me,Maria & Hamilton
27,Say No to This,82,I don't want you,Maria & Hamilton
27,Say No to This,83,Whatever you want (I don't want you),Maria & Hamilton
27,Say No to This,84,If you pay (I don't…),"Maria, Hamilton, & Ensemble"
27,Say No to This,85,You can stay,"Maria, Hamilton, & Ensemble"
27,Say No to This,86,"Lord, show me how to","Maria, Hamilton, & Ensemble"
27,Say No to This,87,Say no to this (Say no to this!),"Maria, Hamilton, & Ensemble"
27,Say No to This,88,Tonight (I don't know how to),"Maria, Hamilton, & Ensemble"
27,Say No to This,89,(Say no to this!),"Maria, Hamilton, & Ensemble"
27,Say No to This,90,Say no to this,"Maria, Hamilton, & Ensemble"
27,Say No to This,91,'Cause the situation's helpless (Helpless),"Maria, Hamilton, & Ensemble"
27,Say No to This,92,"And her body's screaming, “Hell, yes” (Whoa!)","Maria, Hamilton, & Ensemble"
27,Say No to This,93,"How can you (No, show me how to)","Maria, Hamilton, & Ensemble"
27,Say No to This,94,(Say no to this!),"Maria, Hamilton, & Ensemble"
27,Say No to This,95,Say no to this? (Say no to this),"Maria, Hamilton, & Ensemble"
27,Say No to This,96,(Say no to this!),"Maria, Hamilton, & Ensemble"
27,Say No to This,97,How can I say no to this?,"Maria, Hamilton, & Ensemble"
27,Say No to This,98,There is nowhere I can go (Go! Go! Go!),"Maria, Hamilton, & Ensemble"
27,Say No to This,99,When her body's on mine I do not say… (No!),"Maria, Hamilton, & Ensemble"
27,Say No to This,100,Yes (Yes!),"Hamilton, Maria, & Ensemble"
27,Say No to This,101,Say no to this!,"Hamilton, Maria, & Ensemble"
27,Say No to This,102,No!,"Hamilton, Maria, & Ensemble"
27,Say No to This,103,Yes (Yes!),"Hamilton, Maria, & Ensemble"
27,Say No to This,104,Say no to this!,"Hamilton, Maria, & Ensemble"
27,Say No to This,105,No!,"Hamilton, Maria, & Ensemble"
27,Say No to This,106,Yes (Yes!),"Hamilton, Maria, & Ensemble"
27,Say No to This,107,Say no to this!,"Hamilton, Maria, & Ensemble"
27,Say No to This,108,No!,"Hamilton, Maria, & Ensemble"
27,Say No to This,109,Yes (Yes!),"Hamilton, Maria, & Ensemble"
27,Say No to This,110,Say no to this!,"Hamilton, Maria, & Ensemble"
27,Say No to This,111,Say no to this…,"Hamilton, Maria, & Ensemble"
27,Say No to This,112,I don't say no to this (Don't say no to this),"Hamilton, Maria, & Ensemble"
27,Say No to This,113,There is nowhere I can go,"Hamilton, Maria, & Ensemble"
27,Say No to This,114,Go go go...,"Hamilton, Maria, & Ensemble"
27,Say No to This,115,So?,James
27,Say No to This,116,Nobody needs to know,Hamilton
28,The Room Where It Happens,1,"Ah, Mister Secretary",Burr
28,The Room Where It Happens,2,"Mister Burr, sir",Hamilton
28,The Room Where It Happens,3,Didja hear the news about good old General Mercer?,Burr
28,The Room Where It Happens,4,No,Hamilton
28,The Room Where It Happens,5,You know Clermont Street?,Burr
28,The Room Where It Happens,6,Yeah,Hamilton
28,The Room Where It Happens,7,They renamed it after him. The Mercer legacy is secure,Burr
28,The Room Where It Happens,8,Sure,Hamilton
28,The Room Where It Happens,9,And all he had to do was die,Burr
28,The Room Where It Happens,10,That's a lot less work,Hamilton
28,The Room Where It Happens,11,We oughta give it a try,Burr
28,The Room Where It Happens,12,Ha,Hamilton
28,The Room Where It Happens,13,Now how're you gonna get your debt plan through?,Burr
28,The Room Where It Happens,14,I guess I'm gonna fin'ly have to listen to you,Hamilton
28,The Room Where It Happens,15,Really?,Burr
28,The Room Where It Happens,16,“Talk less. Smile more.”,Hamilton
28,The Room Where It Happens,17,Ha,Burr
28,The Room Where It Happens,18,Do whatever it takes to get my plan on the Congress floor,Hamilton
28,The Room Where It Happens,19,"Now, Madison and Jefferson are merciless.",Burr
28,The Room Where It Happens,20,"Well, hate the sin, love the sinner",Hamilton
28,The Room Where It Happens,21,Hamilton!,Madison
28,The Room Where It Happens,22,"I'm sorry Burr, I've gotta go",Hamilton
28,The Room Where It Happens,23,But—,Burr
28,The Room Where It Happens,24,Decisions are happening over dinner,Hamilton
28,The Room Where It Happens,25,Two Virginians and an immigrant walk into a room,Burr
28,The Room Where It Happens,26,"Diametric'ly opposed, foes",Burr And Ensemble
28,The Room Where It Happens,27,"They emerge with a compromise, having opened doors that were",Burr
28,The Room Where It Happens,28,Previously closed,Burr And Ensemble
28,The Room Where It Happens,29,Bros,Ensemble
28,The Room Where It Happens,30,BURR,Ensemble
28,The Room Where It Happens,31,The immigrant emerges with unprecedented financial power,Ensemble
28,The Room Where It Happens,32,A system he can shape however he wants,Ensemble
28,The Room Where It Happens,33,The Virginians emerge with the nation's capital,Ensemble
28,The Room Where It Happens,34,And here's the pièce de résistance:,Ensemble
28,The Room Where It Happens,35,No one else was in,Burr & Ensemble
28,The Room Where It Happens,36,The room where it happened,Burr & Ensemble
28,The Room Where It Happens,37,The room where it happened,Burr & Ensemble
28,The Room Where It Happens,38,The room where it happened,Burr & Ensemble
28,The Room Where It Happens,39,No one else was in,Burr & Ensemble
28,The Room Where It Happens,40,The room where it happened (The room where it happened),Burr & Ensemble
28,The Room Where It Happens,41,The room where it happened,Burr & Ensemble
28,The Room Where It Happens,42,The room where it happened (The room where it happened),Burr & Ensemble
28,The Room Where It Happens,43,No one really knows how the game is played (Game is played),Burr & Ensemble
28,The Room Where It Happens,44,The art of the trade,Burr & Ensemble
28,The Room Where It Happens,45,How the sausage gets made (How the sausage gets made),Burr & Ensemble
28,The Room Where It Happens,46,We just assume that it happens (Assume that it happens),Burr & Ensemble
28,The Room Where It Happens,47,But no one else is in,Burr & Ensemble
28,The Room Where It Happens,48,The room where it happens. (The room where it happens.),Burr & Ensemble
28,The Room Where It Happens,49,Thomas claims—,Burr And Company
28,The Room Where It Happens,50,Alexander was on Washington's doorstep one day,Jefferson
28,The Room Where It Happens,51,In distress ‘n disarray,Jefferson
28,The Room Where It Happens,52,Thomas claims—,Burr And Company
28,The Room Where It Happens,53,Alexander said—,Jefferson
28,The Room Where It Happens,54,I've nowhere else to turn!,Hamilton
28,The Room Where It Happens,55,And basic'ly begged me to join the fray,Jefferson
28,The Room Where It Happens,56,Thomas claims—,Burr And Company
28,The Room Where It Happens,57,I approached Madison and said—,Jefferson
28,The Room Where It Happens,58,"“I know you hate ‘im, but let's hear what he has to say.”",Jefferson
28,The Room Where It Happens,59,Thomas claims—,Burr And Company
28,The Room Where It Happens,60,"Well, I arranged the meeting",Jefferson
28,The Room Where It Happens,61,"I arranged the menu, the venue, the seating",Jefferson
28,The Room Where It Happens,62,But!,Burr
28,The Room Where It Happens,63,No one else was in—,Burr
28,The Room Where It Happens,64,The room where it happened,Burr And Company
28,The Room Where It Happens,65,The room where it happened,Burr And Company
28,The Room Where It Happens,66,The room where it happened,Burr And Company
28,The Room Where It Happens,67,No one else was in—,Burr
28,The Room Where It Happens,68,The room where it happened,Burr And Company
28,The Room Where It Happens,69,The room where it happened,Burr And Company
28,The Room Where It Happens,70,The room where it happened,Burr And Company
28,The Room Where It Happens,71,No one really knows how the,Burr & Company
28,The Room Where It Happens,72,Parties get to yesssss (Parties get to yesssss),Burr & Company
28,The Room Where It Happens,73,The pieces that are sacrificed in (Ev'ry game of chesssss),Burr & Company
28,The Room Where It Happens,74,Ev'ry game of chesssss,Burr & Company
28,The Room Where It Happens,75,We just assume that it happens (Assume that it happens),Burr & Company
28,The Room Where It Happens,76,But no one else is in (The room where it happens),Burr & Company
28,The Room Where It Happens,77,The room where it happens,Burr & Company
28,The Room Where It Happens,78,Meanwhile—,Burr And Company
28,The Room Where It Happens,79,Madison is grappling with the fact that not ev'ry issue can be settled by committee,Burr
28,The Room Where It Happens,80,Meanwhile—,Company
28,The Room Where It Happens,81,Congress is fighting over where to put the capital—,Burr
28,The Room Where It Happens,82,Company screams in chaos,Burr
28,The Room Where It Happens,83,It isn't pretty,Burr
28,The Room Where It Happens,84,Then Jefferson approaches with a dinner and invite,Burr
28,The Room Where It Happens,85,And Madison responds with Virginian insight:,Burr
28,The Room Where It Happens,86,"Maybe we can solve one problem with another and win a victory for the Southerners, in other words—",Madison
28,The Room Where It Happens,87,Oh-ho!,Jefferson
